review_uid,destination,source,language_review,stars,date,text_clean,polaridad_sugerida,aspecto_sugerido,motivo_minado,score_minado,prioridad_anotacion,label
gm_9c2c89fb69eeb520,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2021-10-26T01:43:10.225Z,"So disappointed to have made a 40 minute journey across town to see Huaca Pucilana after reading about the site in an official leaflet, only to be told that you need a prior appointment that wasn't advertised on the leaflet I had. Upon showing the leaflet to the attendant, I'd have thought they would have showed a little more consideration given the leaflet was one of their own. Unfortunately there are times when common sense is outweighed by someone wearing a uniform, and they'd much prefer to sit around twiddling their thumbs. A walk around the site enabled us to get an idea of the sheer scale of the place, and to witness a guide showing only 2 people around. Really busy. To see their llamas caged in to such a small area when there's so much space for them to roam is a complete mystery to me. Disgraceful mistreatment of animals.",negativo,atractivos,estrellas=1 | conector:unfortunately | estrellas_bajas,0.5,alta,negativo
gm_9c2c89fb69eeb520,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2021-10-26T01:43:10.225Z,"So disappointed to have made a 40 minute journey across town to see Huaca Pucilana after reading about the site in an official leaflet, only to be told that you need a prior appointment that wasn't advertised on the leaflet I had. Upon showing the leaflet to the attendant, I'd have thought they would have showed a little more consideration given the leaflet was one of their own. Unfortunately there are times when common sense is outweighed by someone wearing a uniform, and they'd much prefer to sit around twiddling their thumbs. A walk around the site enabled us to get an idea of the sheer scale of the place, and to witness a guide showing only 2 people around. Really busy. To see their llamas caged in to such a small area when there's so much space for them to roam is a complete mystery to me. Disgraceful mistreatment of animals.",negativo,costos,estrellas=1 | conector:unfortunately | estrellas_bajas,0.5,alta,negativo
gm_9c2c89fb69eeb520,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2021-10-26T01:43:10.225Z,"So disappointed to have made a 40 minute journey across town to see Huaca Pucilana after reading about the site in an official leaflet, only to be told that you need a prior appointment that wasn't advertised on the leaflet I had. Upon showing the leaflet to the attendant, I'd have thought they would have showed a little more consideration given the leaflet was one of their own. Unfortunately there are times when common sense is outweighed by someone wearing a uniform, and they'd much prefer to sit around twiddling their thumbs. A walk around the site enabled us to get an idea of the sheer scale of the place, and to witness a guide showing only 2 people around. Really busy. To see their llamas caged in to such a small area when there's so much space for them to roam is a complete mystery to me. Disgraceful mistreatment of animals.",negativo,accesibilidad,estrellas=1 | conector:unfortunately | estrellas_bajas,0.5,alta,negativo
gm_c5ee39c0e00b6f6d,Museo de Sitio Huaca Pucllana,Google Maps,en,2,2023-07-01T16:53:20.674Z,"Looks impressive from the outside but you have to wait and do a tour. It's almost like we don't have the internet these days and we can't do our own research. Not for me, passed on by.",negativo,costos,estrellas=2 | conector:but | estrellas_bajas,0.5,alta,ausente
gm_c9344089c82703c4,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-10-18T00:29:38.970Z,"What a waste of time! You go there and get tickets without a wait. The guide at the entrance who ended up being our guide during the tour told us the tour is mandatory and we have to tip her at the end. She repeated the tip part twice more during our tour but she was definitely bored and only interested in the money cause she would give us literally 1minute of basic info and then tell us to take photos while she walked on checking her phone for the entire hour! The info she gave us were marginally more than the info you read at the little room next to the ticket office and there was no explanation or contextualisation. Anyways, I felt it was a waste of time (the tour lasts one hour) and a shame she did not help us understand and appreciate more the ancient Lima culture. I was left confused because others have written amazing reviews so maybe it was just this lady guide that was really bad.",negativo,atractivos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_c9344089c82703c4,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-10-18T00:29:38.970Z,"What a waste of time! You go there and get tickets without a wait. The guide at the entrance who ended up being our guide during the tour told us the tour is mandatory and we have to tip her at the end. She repeated the tip part twice more during our tour but she was definitely bored and only interested in the money cause she would give us literally 1minute of basic info and then tell us to take photos while she walked on checking her phone for the entire hour! The info she gave us were marginally more than the info you read at the little room next to the ticket office and there was no explanation or contextualisation. Anyways, I felt it was a waste of time (the tour lasts one hour) and a shame she did not help us understand and appreciate more the ancient Lima culture. I was left confused because others have written amazing reviews so maybe it was just this lady guide that was really bad.",negativo,costos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_c9344089c82703c4,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-10-18T00:29:38.970Z,"What a waste of time! You go there and get tickets without a wait. The guide at the entrance who ended up being our guide during the tour told us the tour is mandatory and we have to tip her at the end. She repeated the tip part twice more during our tour but she was definitely bored and only interested in the money cause she would give us literally 1minute of basic info and then tell us to take photos while she walked on checking her phone for the entire hour! The info she gave us were marginally more than the info you read at the little room next to the ticket office and there was no explanation or contextualisation. Anyways, I felt it was a waste of time (the tour lasts one hour) and a shame she did not help us understand and appreciate more the ancient Lima culture. I was left confused because others have written amazing reviews so maybe it was just this lady guide that was really bad.",negativo,accesibilidad,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_e42968507581c90f,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-02-05T18:32:10.542Z,"You need to buy a ticket for a guided tour at least one day in advance. This information is not properly published. Loads of people where turned away, but the museum seemed empty. Looks interesting from the outside tough…",negativo,atractivos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,neutro
gm_e42968507581c90f,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-02-05T18:32:10.542Z,"You need to buy a ticket for a guided tour at least one day in advance. This information is not properly published. Loads of people where turned away, but the museum seemed empty. Looks interesting from the outside tough…",negativo,costos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,neutro
gm_e42968507581c90f,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2023-02-05T18:32:10.542Z,"You need to buy a ticket for a guided tour at least one day in advance. This information is not properly published. Loads of people where turned away, but the museum seemed empty. Looks interesting from the outside tough…",negativo,atencion_servicio,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,neutro
gm_ea1cd2a577eba887,Museo de Sitio Huaca Pucllana,Google Maps,en,2,2025-06-07T20:30:52.434Z,"The English guide sounded more angry than informative. It’s nice to visit, but nothing exceptional. If you have an hour to kill you can go here.",negativo,costos,estrellas=2 | conector:but | estrellas_bajas,0.5,alta,ausente
gm_ea1cd2a577eba887,Museo de Sitio Huaca Pucllana,Google Maps,en,2,2025-06-07T20:30:52.434Z,"The English guide sounded more angry than informative. It’s nice to visit, but nothing exceptional. If you have an hour to kill you can go here.",negativo,atencion_servicio,estrellas=2 | conector:but | estrellas_bajas,0.5,alta,neutro
gm_eeb9949645c8746d,Museo de Sitio Huaca Pucllana,Google Maps,en,2,2022-10-15T01:52:01.411Z,It might have been interesting but you need to make reservations in advance which we weren’t aware of. They didn’t have any time slots available the day we tried to visit,negativo,atractivos,estrellas=2 | conector:but | estrellas_bajas,0.5,alta,neutro
gm_eeb9949645c8746d,Museo de Sitio Huaca Pucllana,Google Maps,en,2,2022-10-15T01:52:01.411Z,It might have been interesting but you need to make reservations in advance which we weren’t aware of. They didn’t have any time slots available the day we tried to visit,negativo,alojamiento,estrellas=2 | conector:but | estrellas_bajas,0.5,alta,ausente
gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2024-05-31T15:43:29.715Z,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo,atractivos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2024-05-31T15:43:29.715Z,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo,costos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2024-05-31T15:43:29.715Z,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo,atencion_servicio,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,negativo
gm_f17d73648efac0f4,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2018-08-07T19:30:16.378Z,The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,negativo,atractivos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,positivo
gm_f17d73648efac0f4,Museo de Sitio Huaca Pucllana,Google Maps,en,1,2018-08-07T19:30:16.378Z,The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,negativo,costos,estrellas=1 | conector:but | estrellas_bajas,0.5,alta,positivo
