review_uid,destination,source,language_review,stars,publishedAtDate,text_clean,pool,atractivos,costos,seguridad,accesibilidad,limpieza,atencion_servicio,gastronomia,alojamiento
gm_a8d5472454e1f944,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2025-03-02T02:45:31.413Z,"If you are in the city of Custo for the first time like me, I recommend starting your acquaintance by visiting Saqsayhuaman, buy a ticket at the main entrance (take a taxi, it is a high ride uphill) and you have three different options: buy a ticket for 70 soles for one day and all three nearby attractions, or just visit Saqsayhuaman. It includes this place, plus a tunnel in the rocks and a statue of Christ. The last option is to buy a ticket for 10 days for all the places around and the city, salt baths, sacred Valley and costs 130 soles. Choose, and I will tell you about this place Saqsayhuaman, it is interesting that alpacas and llamas always graze peacefully and calmly on a green pasture there, you can take pictures with them. This site is for ceremonies and is very busy during the ceremony on August 1. Now there are few people, but on weekends buses of tourists arrive. Near the entrance there are many souvenirs and local products wool. Keep in mind that there are no food stores, stock up on water. It rains constantly, take a raincoat, walk a little into the rocks to the tunnel and to the statue uphill. But the exit is separate and through it you can run into the city. If you like the night city, then from there it is beautiful to look at the city and take pictures, and in the evening the statue of Christ is illuminated.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_368a4d18c79410dc,Parque Arqueológico de Sacsayhuamán,Google Maps,en,4,2026-05-05T21:35:03.010Z,"Sacsayhuamán is genuinely impressive. The sheer size of the stones and the fact that these structures have lasted this long make you stop and think about the level of planning, labour, and motivation it must have taken to build them. Part of the experience included walking through a pitch-black corridor carved into the rock, which was both cool and slightly terrifying. One of the more impactful sites in the area, especially if you’re choosing carefully which ruins to visit. Martin Boyce Barbados",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_53572478b1b5c984,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2017-01-30T00:45:44.414Z,"Beautiful ruins, loads of history. There's not much in the way of written information, so best to go with a guide",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_77a06efd139e44d1,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2023-12-27T11:05:49.371Z,"Awesome. You can also enjoy the view of the old city. When buying a ticket, please consider what places to go because they offer choices.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_c96076cd7df8b1bd,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2024-09-29T20:41:32.274Z,Every bit as amazing as Maccu Picchu! No crowds. Massive stones and terraces over a huge area. Magnificent views over Cusco. And a cheeky slide down the stones.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_ea6a5432ef0fa266,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2018-07-28T15:57:47.120Z,Very amazing Inca structure. Hard to imagine how they built the thing. A must go in Cuzco,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_f55d03f0c1c438d0,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2018-05-04T22:19:15.631Z,Great Inca ruin outside Cusco. Nice stonework (as usual) with really nice views of Cusco.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_9b2d6dd050ab285b,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2024-09-15T01:08:27.015Z,"Worth going to as it's probably the best ruin near Cusco and it's still got many interesting aspects. However, I was quite disappointed since I went to this ruin after seeing Macchu Picchu and the other better-preserved ruins on the Inca Trail (such as Wiñay Wayna which was my favourite). Unfortunately, (I imagine due to the Colonialists) the ruins which were not hidden away would have been heavily damaged. Perhaps I would have had a much more enjoyable experience had I hired a guide and if I had gone before going to the other ruins.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_9c05597eb5edd373,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2022-01-03T15:09:12.508Z,a walk from downtown Cusco. fantastic view beautiful place for a picnic and tremendous architecture!,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_a919f3bd1d038493,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2024-07-15T23:22:16.073Z,"A must see in Cusco. Pretty much the most important ceremonial Inca site in Cusco. A walking distance from the center, though it is quite a hike up. It is better to take a transport there or to come down from Tambomachay, Puka Pukara or Q'enqo and then walk down from Sacsayhuaman to the city. Don't miss any location of the archaeological site, besides the main construction with the stones up to 12 tones each, there are natural slides on the volcanic stones area and also 2 fun tunnels to go through. Explore it with time and if you wonder whether a guide is worth it, this is the place for it.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_421ef983a880161d,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2018-10-13T20:22:09.417Z,This is worth a separate visit during sunrise or sunset compared to other attractions in Cusco. The site is impressive and we really wish we had more time to spend here but our tour really rushed us.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_3da147028cc1a99f,Parque Arqueológico de Sacsayhuamán,Google Maps,en,4,2025-01-30T18:31:47.737Z,"Beautiful Inca ruins overlooking Cusco. It's a half hour steep hike or you can take a taxi. The fortress is famous for the impressive surrounding walls built with the biggest stones anywhere in Latin América. In the end, it didn't help much against the conquistadors. One of the last battles ended here in defeat for the Inkas. Apart from the ruins the view is great",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d61ea6cbf57bd2a0,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2017-01-06T02:37:54.188Z,"This was probably my favorite ruin around Cusco (besides Machu Picchu), but probably because I didn't go with a tour and I got to explore it by myself. It's pretty big and there are lots of different structures and you can get a great view of Cusco. If you want a private tour, there are people at the front offering them for 35-40 soles. A taxi to/from Plaza de Armas will be about 5-6 soles.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_268d162ddb961ef2,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2024-07-30T22:49:28.888Z,It’s an amazing place to go to. To see the size of rocks that were moved by people power. Learned how they got them together so well. Well worth the stop.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b5ebe44c66297244,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2022-05-28T00:20:18.569Z,This site depicts just one example of the amazing structures the Inca built with huge stones. The craftsmanship is mind boggling.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_2f27e307fcc64645,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2025-07-11T22:34:31.224Z,"Incredible historic and archeological sight. Beautiful hike up from Cuzco as well if you’re fit enough for it. Once you get to Saqsaywaman, you can hire a tour guide to learn more about the site. Or you can roam freely like I did and make friends with the llamas and alpacas. If you are not in good shape, you should hire a taxi from Cuzco.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_c2e50369dc71db4b,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2025-12-16T03:36:43.954Z,"Best of all the archaeological sites nearby Cusco city center. If you’re short on time, just do this one, skip the rest, and give yourself plenty of time to explore the vast ruins. The mystery of how it was built is fascinating and there is a lot of area to explore here with breathtaking views of Cusco, literally. It’s very high up so go slow on all the stairs if you’re still acclimating.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d6ea585cafb1e541,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2024-02-07T21:47:33.623Z,"To just imagine the ruins are only 25% of what was built, the zigzag terracing is amaxing. Construction was a marvel, well worth a visit.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d7bf58396d98969c,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2019-04-19T23:31:56.919Z,"I have been visiting this amazing place several times. Cusco is situated high and beautiful in the Andes. The city's history goes back several millennia. Many attach the credit to the Incas for the origin, but it is quite unlikely. The Incas are only a short recent time bracket in South American history. Cusco was the headquarters of the Incas for over a century before the Spaniards came and burned down the city. Above the city is the giant rouin Sacsayhuamán. It is known for its walls with carefully sized stones of mega size. The largest weigh over 150 tons. Everyone is so fine and beautifully matched that it is not possible to squeeze just a piece of paper into the spaces. The work has been carried out with such an unprecedented precision, that no one today knows how the walls were constructed. Many have made tenacious but pitiful attempts to imitate the building. The on-site guides tell imaginative stories of how maybe 60,000 men worked on the project, and how the use of rope and primitive tools formed these giant stones and dragged them many miles, eventually joining them with immense precision. The problem is that in a modern technological world we cannot accept anything we cannot explain and which do not fit with our preconceived notions. The Spaniards couldn't do that either. They were impressed with the facility, but it could not be the primitive, ignorant Indians who had performed this. Animal creatures do not own the ability to logically think. Therefore, the fanatic priests declared that it was demons who had been responsible for the construction, and then commanded destruction. For four centuries, the plant has been vigorously sought to be destroyed. Sacsayhuamán's stone has been used for churches and cathedrals in Cusco. The city's inhabitants were allowed to use the site as quarries for their houses in the city. Still, it is impressive what remains. I do not know who or when Sacsayhuamán was created, but the creators were not at least neither primitive nor unintelligent.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_122ac954b12b55df,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2025-07-26T01:07:30.730Z,"Great place to walk around and learn about Incan history, I also found a random herd of llamas, not sure if they are permanent feature.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_de41e0e002bc5c91,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2025-04-04T14:02:34.829Z,"Huge site, nice views. Needs more time than the tour guides afford. Plan at least an hour.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_fcad0522460d8875,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2023-01-09T11:17:37.070Z,"Very impressive archaeological site. Prepare to have your mind blown by the wonders around you. plenty to see by walking around the various sites. Local craftswomen have trinkets for sale too. You can get up and close to the Alpacas grazing the open fields. Highly recommended, prepare to WALK!",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_1e8e3bdac89be2f4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,5,2023-04-13T23:41:21.268Z,"Definitely bring a guide. I found a guide on Airbnb Franklin Josue and he took me to a small tunnel in the back that none of the other yours went. It was super cool. I haven’t had good experience with any of the on site guides - Pisac, Qoriancha etc. so if you can find a good guide and make a half day of it, walk to Q’enco, moon temple and Inkilltambo it makes for a great half day.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_159bee93f71da7ef,Parque Arqueológico de Sacsayhuamán,Google Maps,en,4,2019-06-24T16:27:56.092Z,"I really enjoyed walking around these ruins. It had a great view of Cusco too. We originally were going to walk up to the ruins from Cusco but glad we didn't as it was very uphill. I wish we would've known about the local bus instead of taking a more expensive taxi that stops at Saqsaywaman and goes all the way to Tambomachay for 1 soles. Also note you cannot pay for just Saqsaywaman, you have to buy either a pass for 4 ruins for 70 soles or the big one for 150 soles. The other 3 ruins are past Saqsaywaman and in my opinion weren't really that great, but worth it if you catch the local bus for 1 soles since they're included in the 70 soles pass. We spent 2-3 hours at Saqsaywaman without a guide and the other ruins probably 2 hours with transportation so it makes for a nice day.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_bb152605d471a485,Parque Arqueológico de Sacsayhuamán,Google Maps,en,4,2019-07-08T14:40:26.892Z,"Impressive in size. The conquistadors destroyed much of it to use the stones in the churches of Cusco. It's a good start to Incan architecture, followed be Ollantaytambo ruins and Machu Picchu.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_a6239b12910d7d8d,Parque Arqueológico de Sacsayhuamán,Google Maps,en,4,2016-06-01T21:38:14.000Z,"Very packed in the main section. As we drove to Pisaq though, it seemed the area was even larger than it originally seemed. Wish I could have explored more of the area. Views, history, and access near Cusco make it worth a visit.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
